time,temperature_2m_mean (°C),temperature_2m_max (°C),temperature_2m_min (°C),sunshine_duration (s),daylight_duration (s),shortwave_radiation_sum (MJ/m²)
2020-06-22,28.6,31.2,26.1,41311.94,48651.28,18.82
2020-06-23,29.3,32.1,27.0,40671.21,48647.73,18.89
2020-06-24,29.9,32.8,27.5,42674.15,48642.40,22.48
2020-06-25,29.9,33.2,27.9,42007.67,48635.32,22.59
2020-06-26,30.1,33.2,28.0,37159.88,48626.51,19.80
2020-06-27,28.9,30.9,27.5,1207.44,48616.00,10.47
2020-06-28,28.8,32.2,26.8,15321.22,48603.81,13.96
2020-06-29,27.7,30.6,25.4,19629.84,48589.98,12.01
2020-06-30,28.9,31.1,26.0,38942.38,48574.53,17.01
2020-07-01,30.0,33.0,27.5,43336.76,48557.47,22.82
2020-07-02,30.4,33.6,27.5,42501.65,48538.85,21.37
2020-07-03,29.8,33.5,26.9,42990.47,48518.68,20.55
2020-07-04,28.6,31.7,26.6,33628.86,48497.01,16.52
2020-07-05,28.0,31.0,26.4,20541.23,48473.85,13.47
2020-07-06,27.9,31.6,26.2,21483.89,48449.24,14.67
2020-07-07,28.9,32.0,26.0,39071.32,48423.20,18.91
2020-07-08,28.8,31.5,26.0,18628.89,48395.76,13.89
2020-07-09,29.5,32.5,27.1,35977.86,48366.95,17.94
2020-07-10,30.1,32.5,28.1,40390.53,48336.80,19.64
2020-07-11,28.6,29.9,27.5,3872.24,48305.36,10.67
2020-07-12,29.0,31.3,27.4,16768.37,48272.57,12.44
2020-07-13,28.4,31.6,25.8,19723.13,48238.14,14.05
2020-07-14,27.8,31.3,26.2,31653.90,48202.07,14.68
2020-07-15,28.1,30.7,26.0,40726.19,48164.42,17.33
2020-07-16,29.0,31.9,26.5,43577.00,48125.25,21.49
2020-07-17,29.2,32.0,27.0,40876.07,48084.62,19.00
2020-07-18,29.5,31.2,27.6,43200.00,48042.59,18.26
2020-07-19,29.7,32.5,28.1,39303.48,47999.21,19.78
2020-07-20,29.5,31.5,27.9,27437.68,47954.55,14.99
2020-07-21,28.2,31.1,26.5,8884.53,47908.66,11.81
2020-07-22,27.2,29.3,25.5,703.90,47861.61,7.10
2020-07-23,27.5,30.2,25.3,9673.77,47813.44,11.42
2020-07-24,27.0,29.8,25.5,9139.91,47764.21,10.09
2020-07-25,29.1,32.0,25.6,43253.32,47713.98,21.10
2020-07-26,30.1,33.5,27.6,42775.53,47662.80,21.55
2020-07-27,29.4,34.3,26.4,24473.86,47610.73,16.26
2020-07-28,28.8,31.9,26.7,23947.20,47557.82,15.44
2020-07-29,29.2,32.2,26.7,33101.52,47504.13,18.31
2020-07-30,29.3,33.0,26.6,37186.34,47449.70,19.79
2020-07-31,29.0,32.7,26.6,41320.12,47394.59,19.18
2020-08-01,29.8,33.0,27.4,40617.15,47338.77,20.50
2020-08-02,29.8,33.0,27.5,33145.77,47281.77,16.98
2020-08-03,29.8,32.6,27.2,33827.39,47223.59,16.52
2020-08-04,28.1,31.4,26.6,0.00,47164.29,7.64
2020-08-05,27.6,30.4,26.1,19150.23,47103.92,11.84
2020-08-06,27.8,30.8,26.3,15569.70,47042.57,12.12
2020-08-07,28.9,32.1,26.6,34066.46,46980.29,17.47
2020-08-08,29.0,32.0,26.5,34619.97,46917.14,16.06
2020-08-09,28.8,31.2,26.6,41633.71,46853.20,19.02
2020-08-10,28.9,32.7,26.9,39559.01,46788.50,18.49
2020-08-11,29.6,32.5,27.4,37372.43,46723.12,18.44
2020-08-12,29.4,32.8,27.1,41934.08,46657.12,18.04
2020-08-13,29.4,32.6,26.9,42083.69,46590.56,20.80
2020-08-14,28.8,32.2,26.7,39853.90,46523.49,18.94
2020-08-15,28.2,31.8,26.4,24140.37,46455.96,12.70
2020-08-16,28.7,31.1,26.6,39785.48,46388.03,18.08
2020-08-17,28.1,30.5,26.1,27292.90,46319.76,13.56
2020-08-18,27.7,30.8,25.6,18530.59,46251.20,12.25
2020-08-19,27.0,29.1,25.7,16142.51,46182.40,10.06
2020-08-20,26.7,28.5,25.6,9443.84,46113.41,9.54
2020-08-21,26.9,28.9,25.4,9270.19,46044.20,10.29
2020-08-22,27.3,30.2,25.4,8121.69,45974.27,10.84
2020-08-23,27.3,30.6,25.8,16051.38,45903.58,11.65
2020-08-24,28.0,31.3,25.8,27866.12,45832.20,14.11
2020-08-25,28.3,31.6,26.0,32641.08,45760.18,14.41
2020-08-26,27.2,29.4,25.9,11645.30,45687.57,9.75
2020-08-27,26.9,28.5,25.9,1765.61,45614.44,9.03
2020-08-28,28.6,32.0,25.5,41135.53,45540.84,18.95
2020-08-29,29.4,32.7,26.5,42575.30,45466.81,21.41
2020-08-30,29.7,33.2,27.2,35372.20,45392.42,19.21
2020-08-31,30.3,33.6,27.8,30624.91,45317.71,18.64
2020-09-01,27.2,29.6,25.5,0.00,45242.73,7.45
2020-09-02,27.5,30.6,25.5,42508.66,45167.55,17.15
2020-09-03,27.8,31.1,25.2,41753.83,45092.20,17.50
2020-09-04,29.1,32.2,25.6,42407.58,45016.73,19.92
2020-09-05,29.5,32.2,27.0,42334.18,44941.20,19.67
2020-09-06,29.3,31.8,27.6,42260.65,44865.65,18.41
2020-09-07,29.5,32.1,27.4,37203.00,44790.13,18.01
2020-09-08,29.0,32.6,26.5,36288.30,44714.69,16.93
2020-09-09,28.2,30.8,25.4,30610.11,44639.37,14.25
2020-09-10,27.9,31.6,25.4,31408.74,44564.12,16.58
2020-09-11,28.3,30.8,26.4,36221.31,44488.46,16.81
2020-09-12,28.7,31.7,26.4,35355.46,44412.31,17.90
2020-09-13,29.1,32.0,26.6,37975.84,44335.76,17.70
2020-09-14,28.4,31.4,26.4,35240.38,44258.84,15.82
2020-09-15,28.2,30.8,26.4,27937.93,44181.61,13.53
2020-09-16,28.8,32.2,26.6,38115.75,44104.11,17.53
2020-09-17,29.5,32.7,26.9,38558.44,44026.39,19.32
2020-09-18,29.2,32.8,26.5,39520.20,43948.52,18.81
2020-09-19,30.0,33.3,26.8,40488.47,43870.52,19.94
2020-09-20,28.3,30.5,26.4,2850.37,43792.46,7.83
2020-09-21,27.4,29.9,25.9,13876.93,43714.39,11.47
2020-09-22,27.9,31.2,25.4,23750.06,43636.34,13.33
2020-09-23,27.4,30.2,25.8,18194.30,43558.38,12.78
2020-09-24,28.5,30.9,26.7,4462.47,43480.54,10.39
2020-09-25,28.4,30.5,26.7,23947.04,43402.88,12.47
2020-09-26,27.8,30.8,26.0,31155.77,43325.44,14.77
2020-09-27,28.5,31.9,25.7,38084.87,43248.28,16.51
2020-09-28,28.6,32.0,26.1,38440.85,43171.44,17.10
2020-09-29,28.3,31.6,26.0,26460.01,43094.97,13.92
2020-09-30,28.3,31.1,26.2,25584.55,43018.83,13.59
2020-10-01,27.5,30.6,25.4,24479.86,42942.47,12.29
2020-10-02,27.5,30.8,25.8,29495.04,42865.86,13.78
2020-10-03,27.6,30.9,25.3,35905.20,42789.03,15.46
2020-10-04,27.8,31.0,25.6,37432.69,42712.05,16.21
2020-10-05,27.4,29.9,25.6,29459.18,42634.98,12.41
2020-10-06,27.4,31.1,25.3,32968.01,42557.86,14.62
2020-10-07,27.2,29.8,25.2,24271.19,42480.75,12.25
2020-10-08,28.1,31.6,25.6,35596.50,42403.71,15.24
2020-10-09,29.3,32.4,26.4,36541.47,42326.78,16.43
2020-10-10,28.9,32.7,26.2,36672.24,42250.03,17.04
2020-10-11,29.0,33.1,26.4,37433.02,42173.51,18.45
2020-10-12,29.2,32.7,26.4,37437.03,42097.28,18.46
2020-10-13,29.1,32.7,26.2,36788.76,42021.39,17.21
2020-10-14,28.9,32.7,26.3,37679.63,41945.90,17.41
2020-10-15,28.3,32.0,25.5,37182.64,41870.87,16.23
